CERT,NAME,CITY,STALP,ZIP,ADDRESS,website,asset_band,asset_musd,fed_regulator,state_regulator,n_signals,score,signals,service_lines,EQV,EQV_pct,RBC1AAJ,RBCT1CER,ROA,ROA_pct,ROE,NIMY,EEFFR,EEFFR_pct,NCLNLSR,NPERFV,ELNANTR,LNLSDEPR,brokered_pct,asset_growth_yoy,cre_ratio,cd_ratio,cre_breach_loss_pct,uninsured_pct,LNAGR
27026,"Native American Bank, National Association",Denver,CO,80203,201 N Broadway,https://www.nativeamericanbank.com,$250M-$1B,362.0,OCC,N/A (federally chartered),3,37,excess_capital; funding_liquidity; high_uninsured_deposits,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice; KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile),14.804,0.905,14.387,,1.177,0.442,8.47,5.321,71.363,0.751,0.942,0.546,0.0,68.74,0.17,-0.14,33.702,26.996,296.722,0.457,0.0
27043,Sanger Bank,Sanger,TX,76266,1405 W Chapman Dr,https://www.sangerbank.com,<$250M,224.4,Federal Reserve,Texas Department of Banking,1,5,excess_capital,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence,16.249,0.852,16.534,26.99,1.126,0.499,7.02,3.941,64.04,0.441,0.51,0.283,0.0,66.015,0.0,0.06,104.405,51.438,61.829,0.27,1.073
27046,Community National Bank & Trust,Chanute,KS,66720,14 N Lincoln Ave,https://www.mybankcnb.com,$1B-$3B,2532.0,OCC,N/A (federally chartered),0,0,,,8.884,0.206,8.967,13.04,1.169,0.467,13.39,4.128,63.375,0.599,0.805,0.567,320.665,75.887,0.007,0.121,131.495,45.81,22.64,0.166,7.205
27052,"St. Charles Bank & Trust Company, National Association",Saint Charles,IL,60174,411 W Main St,https://www.bankstcharles.com,$3B+,3686.2,OCC,N/A (federally chartered),0,0,,,9.967,0.357,9.636,11.07,1.436,0.622,14.34,3.149,37.608,0.095,0.704,0.526,81.142,87.439,0.093,0.112,136.405,25.075,10.615,0.312,0.0
27054,Sumitomo Mitsui Trust Bank (U.S.A.) Limited,Hoboken,NJ,7030,111 River St,,$3B+,3918.8,FDIC,New Jersey Department of Banking and Insurance,2,27,excess_capital; high_uninsured_deposits,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile),13.948,0.919,12.725,45.25,1.933,0.883,13.68,2.377,51.658,0.343,0.0,0.0,0.0,0.013,0.0,-0.027,0.0,0.0,,0.922,0.0
27074,State Bank of Texas,Irving,TX,75039,111 W John Carpenter Frwy,https://www.sbt.bank,$1B-$3B,2585.9,FDIC,Texas Department of Banking,4,53,excess_capital; credit_deterioration; under_reserved; cre_concentration,"Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS: CECL model validation / reserve adequacy review; KR RAS: CRE loan review, credit risk review, CECL/ALLL, CRE stress testing (>=300% of capital — supervisory concentration criteria)",16.435,0.953,15.705,,4.241,0.984,27.93,5.335,21.408,0.011,2.155,1.997,-7566.667,96.8,0.09,-0.066,483.774,33.861,20.671,0.165,0.0
2708,The First National Bank of Manchester,Manchester,KY,40962,120 Town Branch Rd,https://www.fnbmbank.com,<$250M,230.1,OCC,N/A (federally chartered),1,22,high_uninsured_deposits,KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile),9.83,0.324,9.865,14.52,0.992,0.402,10.36,4.638,75.246,0.702,1.616,1.112,0.0,75.195,0.0,0.004,207.115,52.945,17.671,0.366,0.0
2711,"Traditional Bank, Inc.",Mount Sterling,KY,40353,49 W Main St,https://www.traditionalbank.com,$1B-$3B,2440.3,FDIC,Kentucky Department of Financial Institutions,0,0,,,8.827,0.188,10.561,14.02,1.18,0.478,13.66,3.398,53.212,0.3,0.254,0.238,162.009,77.461,0.099,0.024,266.63,93.252,12.684,0.301,0.139
27118,Premier Bank of the South,Cullman,AL,35055,101 1st Ave Nw,https://WWW.PREMIERBANKOFTHESOUTH.COM,$250M-$1B,370.6,FDIC,Alabama State Banking Department,0,0,,,8.535,0.199,9.369,16.07,1.069,0.368,12.65,4.141,73.795,0.793,0.0,0.0,0.0,67.977,0.0,0.01,66.809,33.043,63.089,0.295,0.02
2718,"Citizens Bank of Kentucky, Inc.",Paintsville,KY,41240,620 Broadway St,https://www.wercitizens.bank,$250M-$1B,669.9,Federal Reserve,Kentucky Department of Financial Institutions,1,5,excess_capital,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence,13.417,0.848,13.513,23.49,1.037,0.347,7.92,3.573,66.654,0.655,0.846,0.438,140.351,59.821,0.0,-0.029,121.029,19.69,49.23,0.198,0.0
2720,"Community Trust Bank, Inc.",Pikeville,KY,41501,346 N Mayo Trl,https://www.ctbi.com,$3B+,6947.4,Federal Reserve,Kentucky Department of Financial Institutions,1,5,excess_capital,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence,13.061,0.834,13.426,,1.64,0.763,12.47,3.835,46.66,0.208,0.58,0.479,226.711,89.346,0.0,0.094,165.009,34.825,60.603,0.295,0.318
27201,Community State Bank,Hennessey,OK,73742,525 N Main St,https://www.mycsb.com,<$250M,89.7,FDIC,Oklahoma State Banking Department,3,43,credit_deterioration; under_reserved; weak_efficiency,KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS: CECL model validation / reserve adequacy review; KR RAS: Robotic Process Automation (RPA) + Internal Audit process review,7.564,0.085,7.49,20.4,0.788,0.306,10.03,3.549,81.921,0.81,2.853,0.881,0.0,32.736,0.0,0.045,28.159,26.229,191.134,0.204,3.44
27210,InterBank,Oklahoma City,OK,73112,4921 N May Ave,https://www.interbank.com,$3B+,5329.4,Federal Reserve,Oklahoma State Banking Department,5,88,credit_deterioration; funding_liquidity; near_fdicia_5b; cd_concentration; cre_concentration,"KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice; KR RAS: FDICIA Part 363 ICFR management assessment + auditor attestation (crossing $5B; threshold raised from $1B, effective 2026); KR RAS: construction & development loan review + credit risk management (>=100% of capital — supervisory concentration criteria); KR RAS: CRE loan review, credit risk review, CECL/ALLL, CRE stress testing (>=300% of capital — supervisory concentration criteria)",12.445,0.788,11.062,,3.219,0.982,27.32,4.848,33.63,0.074,1.564,1.411,736.196,103.219,0.054,0.064,450.751,151.945,22.185,0.41,6.888
27211,First Community Bank of Tennessee,Shelbyville,TN,37160,207 Elm St,https://www.firstcommunitybanker.com,$250M-$1B,943.8,FDIC,Tennessee Department of Financial Institutions,6,105,weak_efficiency; funding_liquidity; rapid_growth; near_fdicia_1b; cd_concentration; pre_enforcement,"KR RAS: Robotic Process Automation (RPA) + Internal Audit process review; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice; KR RAS: BSA/AML scaling, Internal Audit, enterprise risk assessment; FDICIA Part 363 audit if crossing $1B, ICFR if crossing $5B; KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026); KR RAS: construction & development loan review + credit risk management (>=100% of capital — supervisory concentration criteria); KR RAS: PRE-ENFORCEMENT READINESS — risk assessment, Internal Audit, BSA/AML & remediation-readiness before regulators act",9.41,0.361,10.324,14.78,0.725,0.186,7.13,5.199,92.123,0.958,0.749,0.714,45.649,100.285,0.284,0.16,250.761,109.074,13.935,0.16,0.056
27219,"Independent Correspondent Bankers' Bank, Inc.",Frankfort,KY,40601,107 Progress Dr,https://www.icbb.bank,<$250M,151.4,Federal Reserve,Kentucky Department of Financial Institutions,2,25,weak_efficiency; funding_liquidity,KR RAS: Robotic Process Automation (RPA) + Internal Audit process review; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice,13.945,0.732,13.215,22.65,0.726,0.276,5.08,3.367,81.965,0.811,0.989,0.54,0.0,98.682,0.091,0.067,195.714,39.958,29.712,0.21,0.0
2723,The Salyersville National Bank,Salyersville,KY,41465,43 E Maple St,https://www.salyersvillebank.com,<$250M,163.5,OCC,N/A (federally chartered),0,0,,,11.015,0.472,14.241,23.15,1.637,0.772,15.04,4.183,48.227,0.104,0.0,0.066,0.0,80.17,0.0,0.03,179.852,75.977,32.373,0.276,0.0
27233,Peoples Independent Bank,Boaz,AL,35957,121 Billy B. Dyar Boulevard,https://www.pibonline.com,$250M-$1B,485.7,FDIC,Alabama State Banking Department,0,0,,,8.417,0.185,9.408,14.06,1.597,0.691,19.04,3.559,56.626,0.346,0.301,0.118,-520.588,42.55,0.007,0.052,182.263,42.443,17.468,0.261,0.429
27235,STAR Financial Bank,Fort Wayne,IN,46802,215 W. Main Street,https://www.starfinancial.com,$3B+,3230.7,FDIC,Indiana Department of Financial Institutions,0,0,,,9.245,0.233,10.331,14.27,1.014,0.233,11.15,3.294,67.693,0.827,0.455,0.267,212.435,64.184,0.0,0.07,138.79,74.487,24.676,0.468,0.811
27238,Winchester Co-operative Bank,Winchester,MA,1890,19 Church St,https://www.wcbonline.com,$250M-$1B,946.9,FDIC,Massachusetts Division of Banks,2,23,near_fdicia_1b; weak_profitability,"KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026); Refer: earnings / margin advisory (other KR practice); RAS angle = cost automation via RPA",11.612,0.714,11.796,,0.609,0.148,5.21,2.296,66.133,0.638,0.428,0.315,0.0,89.615,0.0,0.074,78.028,34.838,128.158,0.26,0.0
2725,The Citizens National Bank of Somerset,Somerset,KY,42501,44 Public Sq,https://www.cnbsomerset.com,$250M-$1B,700.9,OCC,N/A (federally chartered),0,0,,,5.863,0.018,9.022,14.73,1.726,0.764,29.71,3.405,55.647,0.32,0.181,0.103,882.353,66.527,0.0,0.009,151.283,48.116,24.734,0.262,0.061
27254,Waycross Bank & Trust,Waycross,GA,31501,501 Tebeau St,https://www.wbt.bank,<$250M,242.2,FDIC,Georgia Department of Banking and Finance,1,22,high_uninsured_deposits,KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile),8.563,0.173,12.145,,1.296,0.602,15.13,3.278,63.123,0.417,0.249,0.161,0.0,56.488,0.0,-0.032,172.353,16.457,58.02,0.401,0.0
27267,Amerasia Bank,Flushing,NY,11355,4106 Main St,https://www.amerasiabankny.com,$1B-$3B,1085.0,FDIC,New York State Department of Financial Services,4,61,excess_capital; credit_deterioration; near_fdicia_1b; cre_concentration,"Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026); KR RAS: CRE loan review, credit risk review, CECL/ALLL, CRE stress testing (>=300% of capital — supervisory concentration criteria)",14.819,0.921,15.121,18.4,1.791,0.812,11.91,4.389,36.375,0.037,1.586,1.201,906.897,89.065,0.028,0.088,354.383,19.619,13.577,0.217,0.0
27269,Dean Co-operative Bank,Franklin,MA,2038,21 Main St,https://www.deanbank.com,$250M-$1B,494.3,FDIC,Massachusetts Division of Banks,2,20,weak_efficiency; weak_profitability,KR RAS: Robotic Process Automation (RPA) + Internal Audit process review; Refer: earnings / margin advisory (other KR practice); RAS angle = cost automation via RPA,6.712,0.045,8.264,13.42,0.39,0.091,5.84,3.258,86.548,0.928,0.13,0.094,0.0,83.846,0.0,0.027,126.306,30.855,24.336,0.197,0.0
2733,Bank of Buffalo,Buffalo,KY,42716,2441 Greensburg Rd,https://www.thebankofbuffalo.com,<$250M,140.5,Federal Reserve,Kentucky Department of Financial Institutions,1,10,funding_liquidity,KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice,8.854,0.203,9.778,,1.649,0.775,18.79,3.712,47.179,0.093,0.687,0.505,1100.0,99.666,0.1,0.116,68.523,28.191,145.937,0.087,0.825
2735,FIRST NATIONAL BANK OF KENTUCKY,Carrollton,KY,41008,604 Highland Ave,https://www.fnbkentucky.com,$250M-$1B,258.0,OCC,N/A (federally chartered),0,0,,,9.058,0.288,9.16,,1.725,0.762,19.12,4.36,61.612,0.506,0.602,0.538,885.714,88.923,0.089,0.106,186.497,60.475,53.62,0.179,0.093
27351,Bankers' Bank of Kansas,Wichita,KS,67208,555 N Woodlawn St,https://www.bbok.com,$250M-$1B,255.7,Federal Reserve,Kansas Office of the State Bank Commissioner,6,94,excess_capital; weak_efficiency; funding_liquidity; rapid_growth; pre_enforcement; high_uninsured_deposits,"Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: Robotic Process Automation (RPA) + Internal Audit process review; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice; KR RAS: BSA/AML scaling, Internal Audit, enterprise risk assessment; FDICIA Part 363 audit if crossing $1B, ICFR if crossing $5B; KR RAS: PRE-ENFORCEMENT READINESS — risk assessment, Internal Audit, BSA/AML & remediation-readiness before regulators act; KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile)",14.292,0.888,16.311,17.97,0.75,0.195,4.69,4.85,78.779,0.867,1.513,1.025,146.759,130.397,0.308,0.166,101.859,48.515,47.101,0.444,3.727
27362,Prairie State Bank and Trust,Springfield,IL,62711,3751 Wabash Ave,https://www.psbank.net,$250M-$1B,840.1,FDIC,Illinois Department of Financial and Professional Regulation,0,0,,,12.055,0.754,12.391,,1.577,0.682,12.87,4.042,60.175,0.464,0.525,0.345,100.0,74.914,0.0,0.048,228.818,37.862,43.703,0.243,2.27
2738,"First & Farmers National Bank, Inc.",Somerset,KY,42501,2020 S Highway 27,https://www.firstandfarmers.com,$250M-$1B,714.2,OCC,N/A (federally chartered),0,0,,,10.967,0.636,11.505,14.61,1.5,0.635,13.44,4.212,50.784,0.197,0.773,0.536,66.964,77.301,0.0,0.091,80.925,30.587,45.674,0.156,0.498
27381,First Metro Bank,Muscle Shoals,AL,35661,406 Avalon Ave,https://www.firstmetro.com,$1B-$3B,1012.3,FDIC,Alabama State Banking Department,1,18,near_fdicia_1b,"KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026)",11.224,0.665,12.978,,1.619,0.754,14.77,3.688,44.716,0.095,0.13,0.113,15.982,66.441,0.0,0.014,167.709,62.617,59.627,0.426,0.471
27385,Port Richmond Savings,Philadelphia,PA,19134,2522 E Allegheny Ave,https://www.prsbank.com,<$250M,97.2,FDIC,Pennsylvania Department of Banking and Securities,5,65,excess_capital; credit_deterioration; under_reserved; funding_liquidity; high_uninsured_deposits,Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS: CECL model validation / reserve adequacy review; KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice; KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile),22.485,0.943,22.564,,2.389,0.947,10.92,4.596,44.162,0.063,0.974,1.438,0.0,143.205,0.0,0.008,68.481,0.0,146.027,0.329,0.0
27389,Wells Fargo National Bank West,Las Vegas,NV,89102,4455 Spring Mountain Rd,https://www.wellsfargo.com,$3B+,8769.7,OCC,N/A (federally chartered),2,27,excess_capital; near_10b_threshold,"Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: $10B readiness — Consumer Compliance (CFPB), Durbin, expanded BSA/AML, Internal Audit, DFAST",19.194,0.989,19.195,64.87,0.975,0.223,5.3,1.632,23.439,0.025,0.97,0.525,-23900.0,68.21,0.0,-0.068,0.0,0.0,,0.015,0.0
27394,First Bank & Trust Co.,Duncan,OK,73533,923 W Main St,https://www.fb247.com,$250M-$1B,952.1,FDIC,Oklahoma State Banking Department,5,73,excess_capital; credit_deterioration; under_reserved; near_fdicia_1b; high_uninsured_deposits,"Refer: capital deployment / M&A (other KR practice); RAS angle = M&A compliance due diligence; KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS: CECL model validation / reserve adequacy review; KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026); KR RAS: liquidity/funding risk assessment + Internal Audit — deposit base concentrated in uninsured accounts (the SVB/Signature/First Republic profile)",15.264,0.918,14.888,20.02,2.202,0.907,14.57,4.657,54.36,0.283,5.225,3.945,8.121,87.384,0.0,-0.007,224.135,71.071,23.642,0.408,0.445
27398,Peoples Bank,Paris,TX,75460,35 South Plz,https://www.pbparis.com,<$250M,185.4,FDIC,Texas Department of Banking,1,10,funding_liquidity,KR RAS (partial): Internal Audit of liquidity/funding risk controls; ALM advisory is another practice,8.265,0.141,9.557,,1.832,0.831,22.14,4.041,58.572,0.308,0.247,0.197,278.261,87.153,0.177,0.077,159.573,12.435,62.667,0.136,0.105
2740,The Farmers National Bank of Danville,Danville,KY,40422,304 W Main St,https://www.fnbky.com,$250M-$1B,989.8,OCC,N/A (federally chartered),2,36,credit_deterioration; near_fdicia_1b,"KR RAS: Internal Audit loan review + CECL model validation + ALLL/CECL governance; KR RAS: FDICIA Part 363 annual independent audit + audit-committee independence (crossing $1B; threshold raised from $500M, effective 2026)",9.905,0.455,10.58,13.52,1.331,0.529,13.82,4.466,63.526,0.566,1.777,1.441,1810.606,93.215,0.06,-0.011,186.558,32.33,17.323,0.176,6.446
